lon,lat,name,url,elevation
-122.31509,37.92087,T259S -- SR-123 : Potrero Avenue - Looking South,https://cwwp2.dot.ca.gov/data/d4/cctv/image/t259ssr123potreroavenuelookingsouth/t259ssr123potreroavenuelookingsouth.jpg?_=1771278602,54
-122.31504,37.92087,T259W -- SR-123 : Potrero Avenue - Looking West,https://cwwp2.dot.ca.gov/data/d4/cctv/image/t259wsr123potreroavenuelookingwest/t259wsr123potreroavenuelookingwest.jpg?_=1771278602,55
-122.31862,37.92529,T260E -- SR-123 : Cutting Blvd - Looking East,https://cwwp2.dot.ca.gov/data/d4/cctv/image/t260esr123cuttingblvdlookingeast/t260esr123cuttingblvdlookingeast.jpg?_=1771278602,55
-122.31862,37.92528,T260N -- SR-123 : Cutting Blvd - Looking North,https://cwwp2.dot.ca.gov/data/d4/cctv/image/t260nsr123cuttingblvdlookingnorth/t260nsr123cuttingblvdlookingnorth.jpg?_=1771278602,55
-122.31846,37.92564,T260S -- SR-123 : Cutting Blvd - Looking South,https://cwwp2.dot.ca.gov/data/d4/cctv/image/t260ssr123cuttingblvdlookingsouth/t260ssr123cuttingblvdlookingsouth.jpg?_=1771278602,56
-122.3183,37.92542,T260W -- SR-123 : Cutting Blvd - Looking West,https://cwwp2.dot.ca.gov/data/d4/cctv/image/t260wsr123cuttingblvdlookingwest/t260wsr123cuttingblvdlookingwest.jpg?_=1771278602,56
-122.32034,37.92531,TVH13 -- I-80 : AT CUTTING BL OR,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvh13i80atcuttingblor/tvh13i80atcuttingblor.jpg?_=1771278602,52
-121.51279,37.74151,TV841 -- I-205 : Just East Of Jct 580,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv841i205justeastofjct580/tv841i205justeastofjct580.jpg?_=1771278602,110
-122.000241,37.409232,TVC95 -- SR-237 : Just West Of Lawrence Expressway,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvc95sr237justwestoflawrenceexpressway/tvc95sr237justwestoflawrenceexpressway.jpg?_=1771278602,6
-121.959767,37.419667,TVC98 -- SR-237 : North First Street,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvc98sr237northfirststreet/tvc98sr237northfirststreet.jpg?_=1771278602,32
-121.923199,37.424085,TVC34 -- SR-237 : McCarthy,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvc34sr237mccarthy/tvc34sr237mccarthy.jpg?_=1771278602,49
-122.107255,37.688733,TVA16 -- SR-238 : East Lewelling Onramp,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tva16sr238eastlewellingonramp/tva16sr238eastlewellingonramp.jpg?_=1771278602,69
-122.124618,37.69023,TVA15 -- SR-238 : North Of Ashland Undercross,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tva15sr238northofashlandundercross/tva15sr238northofashlandundercross.jpg?_=1771278602,48
-122.052452,37.956922,TV817 -- I-680 : Sourth of SR-242,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv817i680sourthofsr242/tv817i680sourthofsr242.jpg?_=1771278602,59
-122.04342,37.978452,TV826 -- SR-242 : AT CONCORD AV,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv826sr242atconcordav/tv826sr242atconcordav.jpg?_=1771278602,57
-122.276529,37.785477,TVA02 -- SR-260 : Posey Tube Tunnel Entrance,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tva02sr260poseytubetunnelentrance/tva02sr260poseytubetunnelentrance.jpg?_=1771278602,8
-121.87283,37.32795,TVB86 -- I-280 : 10th Street,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvb86i28010thstreet/tvb86i28010thstreet.jpg?_=1771278602,121
-121.87238,37.32864,TVC37 -- I-280 : 10th Street,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvc37i28010thstreet/tvc37i28010thstreet.jpg?_=1771278602,99
-121.889824,37.324617,TVC38 -- I-280 : SR-87,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvc38i280sr87/tvc38i280sr87.jpg?_=1771278602,96
-121.974361,37.318267,TVB89 -- I-280 : Saratoga Onramp,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvb89i280saratogaonramp/tvb89i280saratogaonramp.jpg?_=1771278602,147
-121.975075,37.316792,TVB95 -- I-280 : Saratoga Avenue Onramp,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvb95i280saratogaavenueonramp/tvb95i280saratogaavenueonramp.jpg?_=1771278602,152
-121.994258,37.320412,TVC36 -- I-280 : Lawrence Expressway,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvc36i280lawrenceexpressway/tvc36i280lawrenceexpressway.jpg?_=1771278602,185
-121.995329,37.320309,TVB90 -- I-280 : Lawrence Expressway Southbound Onramp,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvb90i280lawrenceexpresswaysouthboundonramp/tvb90i280lawrenceexpresswaysouthboundonramp.jpg?_=1771278602,172
-121.99904,37.323329,TVB91 -- I-280 : At Stevens Creek Onramp,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvb91i280atstevenscreekonramp/tvb91i280atstevenscreekonramp.jpg?_=1771278602,168
-122.051431,37.333121,TVC43 -- I-280 : Just South Of SR-85,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvc43i280justsouthofsr85/tvc43i280justsouthofsr85.jpg?_=1771278602,270
-122.465091,37.670962,TVB84 -- I-280 : Serramonte Blvd Northbound Onramp,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvb84i280serramonteblvdnorthboundonramp/tvb84i280serramonteblvdnorthboundonramp.jpg?_=1771278602,218
-122.455064,37.710995,TV323 -- I-280 : At Sickles Av,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv323i280atsicklesav/tv323i280atsicklesav.jpg?_=1771278602,328
-122.435877,37.731347,TV320 -- I-280 : On Monterey Bl,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv320i280onmontereybl/tv320i280onmontereybl.jpg?_=1771278602,186
-122.39198,37.756079,TV314 -- I-280 : At Indiana St,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv314i280atindianast/tv314i280atindianast.jpg?_=1771278602,35
-121.557182,37.739219,TV842 -- I-580 : Just East Of I-205,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv842i580justeastofi205/tv842i580justeastofi205.jpg?_=1771278602,278
-121.740613,37.703039,TVA37 -- I-580 : First Street,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tva37i580firststreet/tva37i580firststreet.jpg?_=1771278602,527
-121.834103,37.700833,TVA24 -- I-580 : East Of El Charro Road,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tva24i580eastofelcharroroad/tva24i580eastofelcharroroad.jpg?_=1771278602,379
-121.88785,37.70116,TVA56 -- I-580 : HACIENDA DR OR,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tva56i580haciendadror/tva56i580haciendadror.jpg?_=1771278602,361
-121.906785,37.701174,TVA55 -- I-580 : Hopyard Loop Onramp,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tva55i580hopyardlooponramp/tva55i580hopyardlooponramp.jpg?_=1771278602,357
-121.922055,37.701483,TVF02 -- I-580 : I-680,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf02i580i680/tvf02i580i680.jpg?_=1771278602,337
-122.04971,37.693268,TVA20 -- I-580 : Just East Of Grove Way,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tva20i580justeastofgroveway/tva20i580justeastofgroveway.jpg?_=1771278602,295
-122.056141,37.694106,TVA19 -- I-580 : AT CASTRO VALLEY BL OR,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tva19i580atcastrovalleyblor/tva19i580atcastrovalleyblor.jpg?_=1771278602,251
-122.074087,37.690446,TVA18 -- I-580 : Redwood Road,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tva18i580redwoodroad/tva18i580redwoodroad.jpg?_=1771278602,184
-122.088443,37.690981,TVA17 -- I-580 : Strobridge Avenue,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tva17i580strobridgeavenue/tva17i580strobridgeavenue.jpg?_=1771278602,194
-122.098599,37.690899,TVA46 -- I-580 : SR-238,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tva46i580sr238/tva46i580sr238.jpg?_=1771278602,169
-122.19642,37.786788,TVA40 -- I-580 : High Street,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tva40i580highstreet/tva40i580highstreet.jpg?_=1771278602,178
-122.205408,37.794316,TVA41 -- I-580 : 35th Avenue,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tva41i58035thavenue/tva41i58035thavenue.jpg?_=1771278602,195
-122.228337,37.800621,TVA42 -- I-580 : Just East Of Beaumont Avenue,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tva42i580justeastofbeaumontavenue/tva42i580justeastofbeaumontavenue.jpg?_=1771278602,189
-122.250178,37.811325,TVA43 -- I-580 : Grand Lakeshore,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tva43i580grandlakeshore/tva43i580grandlakeshore.jpg?_=1771278602,49
-122.308569,37.887275,T256E -- I-80 : Buchanan Street East View,https://cwwp2.dot.ca.gov/data/d4/cctv/image/t256ei80buchananstreeteastview/t256ei80buchananstreeteastview.jpg?_=1771278602,20
-122.308154,37.887206,T256W -- I-80 : Buchanan Street West View,https://cwwp2.dot.ca.gov/data/d4/cctv/image/t256wi80buchananstreetwestview/t256wi80buchananstreetwestview.jpg?_=1771278602,28
-122.308218,37.887527,T256S -- I-80 : Buchanan Street Offramp South View,https://cwwp2.dot.ca.gov/data/d4/cctv/image/t256si80buchananstreetofframpsouthview/t256si80buchananstreetofframpsouthview.jpg?_=1771278602,24
-122.362044,37.925115,TV521 -- I-580 : Cutting Blvd,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv521i580cuttingblvd/tv521i580cuttingblvd.jpg?_=1771278602,13
-122.391148,37.930825,TVR46 -- I-580 : At Marine St,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr46i580atmarinest/tvr46i580atmarinest.jpg?_=1771278602,39
-122.401274,37.931835,TVR45 -- I-580 : At Toll Plaza,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr45i580attollplaza/tvr45i580attollplaza.jpg?_=1771278602,43
-122.40542,37.932233,TVR44 -- I-580 : Lower Deck Pier 77,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr44i580lowerdeckpier77/tvr44i580lowerdeckpier77.jpg?_=1771278602,24
-122.409533,37.932722,TVR43 -- I-580 : Lower Deck Pier 66,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr43i580lowerdeckpier66/tvr43i580lowerdeckpier66.jpg?_=1771278602,14
-122.412013,37.932998,TVR01 -- I-580 : Upper Deck Pier 59,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr01i580upperdeckpier59/tvr01i580upperdeckpier59.jpg?_=1771278602,0
-122.413297,37.932975,TVR42 -- I-580 : Lower Deck Pier 59,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr42i580lowerdeckpier59/tvr42i580lowerdeckpier59.jpg?_=1771278602,0
-122.415318,37.933106,TVR41 -- I-580 : Lower Deck Pier 57,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr41i580lowerdeckpier57/tvr41i580lowerdeckpier57.jpg?_=1771278602,0
-122.418339,37.933312,TVR40 -- I-580 : Lower Deck Pier 54,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr40i580lowerdeckpier54/tvr40i580lowerdeckpier54.jpg?_=1771278602,0
-122.420436,37.933461,TVR39 -- I-580 : Lower Deck Pier 52,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr39i580lowerdeckpier52/tvr39i580lowerdeckpier52.jpg?_=1771278602,0
-122.423519,37.933658,TVR38 -- I-580 : Lower Deck Pier 49,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr38i580lowerdeckpier49/tvr38i580lowerdeckpier49.jpg?_=1771278602,-19
-122.42528,37.93389,TVR02 -- I-580 : Upper Deck Pier 48,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr02i580upperdeckpier48/tvr02i580upperdeckpier48.jpg?_=1771278602,-47
-122.425199,37.933877,TVR03 -- I-580 : Upper Deck Truss Tower Pier 48,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr03i580upperdecktrusstowerpier48/tvr03i580upperdecktrusstowerpier48.jpg?_=1771278602,-48
-122.4253,37.933775,TVR37 -- I-580 : Lower Deck Pier 48,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr37i580lowerdeckpier48/tvr37i580lowerdeckpier48.jpg?_=1771278602,-50
-122.428951,37.934133,TVR04 -- I-580 : Upper Deck Pier 47,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr04i580upperdeckpier47/tvr04i580upperdeckpier47.jpg?_=1771278602,-45
-122.42887,37.934123,TVR05 -- I-580 : Upper Deck Truss Tower Pier 47,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr05i580upperdecktrusstowerpier47/tvr05i580upperdecktrusstowerpier47.jpg?_=1771278602,-50
-122.428964,37.934009,TVR36 -- I-580 : Lower Deck Pier 47,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr36i580lowerdeckpier47/tvr36i580lowerdeckpier47.jpg?_=1771278602,-57
-122.431014,37.934169,TVR35 -- I-580 : Lower Deck Pier 46,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr35i580lowerdeckpier46/tvr35i580lowerdeckpier46.jpg?_=1771278602,-58
-122.434033,37.934364,TVR34 -- I-580 : Lower Deck Pier 43,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr34i580lowerdeckpier43/tvr34i580lowerdeckpier43.jpg?_=1771278602,-43
-122.436058,37.934497,TVR33 -- I-580 : Lower Deck Pier 41,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr33i580lowerdeckpier41/tvr33i580lowerdeckpier41.jpg?_=1771278602,-46
-122.439045,37.934703,TVR32 -- I-580 : Lower Deck Pier 38,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr32i580lowerdeckpier38/tvr32i580lowerdeckpier38.jpg?_=1771278602,-47
-122.441144,37.934839,TVR31 -- I-580 : Lower Deck Pier 36,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr31i580lowerdeckpier36/tvr31i580lowerdeckpier36.jpg?_=1771278602,-48
-122.442766,37.935062,TVR07 -- I-580 : Upper Deck Truss Tower Pier 35,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr07i580upperdecktrusstowerpier35/tvr07i580upperdecktrusstowerpier35.jpg?_=1771278602,-51
-122.442848,37.935067,TVR06 -- I-580 : Upper Deck Pier 35,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr06i580upperdeckpier35/tvr06i580upperdeckpier35.jpg?_=1771278602,-47
-122.443056,37.934961,TVR30 -- I-580 : Lower Deck Pier 35,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr30i580lowerdeckpier35/tvr30i580lowerdeckpier35.jpg?_=1771278602,-64
-122.446566,37.935259,TVR08 -- I-580 : Upper Deck Pier 34,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr08i580upperdeckpier34/tvr08i580upperdeckpier34.jpg?_=1771278602,-45
-122.446549,37.935259,TVR09 -- I-580 : Upper Deck Truss Tower Pier 34,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr09i580upperdecktrusstowerpier34/tvr09i580upperdecktrusstowerpier34.jpg?_=1771278602,-43
-122.446541,37.935162,TVR29 -- I-580 : Lower Deck Pier 34,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr29i580lowerdeckpier34/tvr29i580lowerdeckpier34.jpg?_=1771278602,-45
-122.448408,37.935319,TVR28 -- I-580 : Lower Deck Pier 33,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr28i580lowerdeckpier33/tvr28i580lowerdeckpier33.jpg?_=1771278602,-48
-122.450347,37.935539,TVR27 -- I-580 : Lower Deck Pier 31,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr27i580lowerdeckpier31/tvr27i580lowerdeckpier31.jpg?_=1771278602,-52
-122.452542,37.935939,TVR26 -- I-580 : Lower Deck Pier 29,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr26i580lowerdeckpier29/tvr26i580lowerdeckpier29.jpg?_=1771278602,-52
-122.455438,37.9367,TVR25 -- I-580 : Lower Deck Pier 26,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr25i580lowerdeckpier26/tvr25i580lowerdeckpier26.jpg?_=1771278602,-49
-122.458272,37.937595,TVR24 -- I-580 : Lower Deck Pier 23,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr24i580lowerdeckpier23/tvr24i580lowerdeckpier23.jpg?_=1771278602,-44
-122.460142,37.938178,TVR23 -- I-580 : Lower Deck Pier 21,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr23i580lowerdeckpier21/tvr23i580lowerdeckpier21.jpg?_=1771278602,-30
-122.462915,37.939163,TVR10 -- I-580 : Upper Deck Pier 16,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr10i580upperdeckpier16/tvr10i580upperdeckpier16.jpg?_=1771278602,-29
-122.462961,37.939074,TVR22 -- I-580 : Lower Deck Pier 16,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr22i580lowerdeckpier16/tvr22i580lowerdeckpier16.jpg?_=1771278602,-30
-122.46558,37.939825,TVR21 -- I-580 : Lower Deck Pier 8,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr21i580lowerdeckpier8/tvr21i580lowerdeckpier8.jpg?_=1771278602,-21
-122.479898,37.943394,TVR11 -- I-580 : Eof Main St,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr11i580eofmainst/tvr11i580eofmainst.jpg?_=1771278602,26
-122.486924,37.94456,TVR20 -- I-580 : Wof Main St,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvr20i580wofmainst/tvr20i580wofmainst.jpg?_=1771278602,16
-121.838246,37.352586,TVB71 -- I-680 : Jackson Avenue,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvb71i680jacksonavenue/tvb71i680jacksonavenue.jpg?_=1771278602,113
-121.841437,37.360948,TVF51 -- I-680 : Just North Of Alum Rock Avenue,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf51i680justnorthofalumrockavenue/tvf51i680justnorthofalumrockavenue.jpg?_=1771278602,88
-121.84655,37.369003,TVF52 -- I-680 : Just North Of Mckee Road,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf52i680justnorthofmckeeroad/tvf52i680justnorthofmckeeroad.jpg?_=1771278602,108
-121.863636,37.385655,TVF53 -- I-680 : Just North Of Berryessa Avenue,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf53i680justnorthofberryessaavenue/tvf53i680justnorthofberryessaavenue.jpg?_=1771278602,138
-121.87573,37.398174,TVF54 -- I-680 : Jose Capitol Avenue,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf54i680josecapitolavenue/tvf54i680josecapitolavenue.jpg?_=1771278602,124
-121.878042,37.407879,TVF55 -- I-680 : JSO Landess Av,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf55i680jsolandessav/tvf55i680jsolandessav.jpg?_=1771278602,84
-121.8803,37.415837,TVF56 -- I-680 : Just North Of Landess Avenue,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf56i680justnorthoflandessavenue/tvf56i680justnorthoflandessavenue.jpg?_=1771278602,59
-121.891033,37.447341,TVF57 -- I-680 : Jacklin Road,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf57i680jacklinroad/tvf57i680jacklinroad.jpg?_=1771278602,48
-121.919094,37.690401,TVF01 -- I-680 : Stoneridge Drive,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf01i680stoneridgedrive/tvf01i680stoneridgedrive.jpg?_=1771278602,353
-122.02844,37.84856,TVF18 -- I-680 : AT JSO STONE VALLEY,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf18i680atjsostonevalley/tvf18i680atjsostonevalley.jpg?_=1771278602,311
-121.939879,37.723733,TVF03 -- I-680 : Just South Of Alcosta Blvd,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf03i680justsouthofalcostablvd/tvf03i680justsouthofalcostablvd.jpg?_=1771278602,407
-121.93988,37.723734,TVF04 -- I-680 : Just North Of Alcosta Blvd,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf04i680justnorthofalcostablvd/tvf04i680justnorthofalcostablvd.jpg?_=1771278602,407
-121.957675,37.747438,TVF06 -- I-680 : Just North Of Montevideo Road,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf06i680justnorthofmontevideoroad/tvf06i680justnorthofmontevideoroad.jpg?_=1771278602,454
-121.96483,37.760001,TVF07 -- I-680 : Just North Of Bollinger Canyon,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf07i680justnorthofbollingercanyon/tvf07i680justnorthofbollingercanyon.jpg?_=1771278602,476
-121.970001,37.766512,TVF08 -- I-680 : Just South Of Norris Canyon Road,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf08i680justsouthofnorriscanyonroad/tvf08i680justsouthofnorriscanyonroad.jpg?_=1771278602,483
-121.974734,37.777516,TVF09 -- I-680 : JNO CROW CANYON RD,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf09i680jnocrowcanyonrd/tvf09i680jnocrowcanyonrd.jpg?_=1771278602,502
-121.981756,37.78878,TVF10 -- I-680 : Just South Of Greenbrook Drive Overcross,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf10i680justsouthofgreenbrookdriveovercross/tvf10i680justsouthofgreenbrookdriveovercross.jpg?_=1771278602,473
-121.988907,37.801297,TVF12 -- I-680 : Just North Of Sycamore Valley Road,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf12i680justnorthofsycamorevalleyroad/tvf12i680justnorthofsycamorevalleyroad.jpg?_=1771278602,436
-121.992733,37.810288,TVF13 -- I-680 : Sycamore Valley Road,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf13i680sycamorevalleyroad/tvf13i680sycamorevalleyroad.jpg?_=1771278602,387
-121.993031,37.821583,TVF14 -- I-680 : Just South Of Diablo Road,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf14i680justsouthofdiabloroad/tvf14i680justsouthofdiabloroad.jpg?_=1771278602,390
-122.006996,37.83389,TVF16 -- I-680 : Just South Of El Pintado Road,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf16i680justsouthofelpintadoroad/tvf16i680justsouthofelpintadoroad.jpg?_=1771278602,387
-122.017533,37.839717,TVF17 -- I-680 : Just North Of La Gonda Way Undercross,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf17i680justnorthoflagondawayundercross/tvf17i680justnorthoflagondawayundercross.jpg?_=1771278602,348
-122.030668,37.857672,TVF19 -- I-680 : Just South Of Livorna Road,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf19i680justsouthoflivornaroad/tvf19i680justsouthoflivornaroad.jpg?_=1771278602,294
-122.039345,37.866852,TVF20 -- I-680 : Just North Of Livorna Road,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf20i680justnorthoflivornaroad/tvf20i680justnorthoflivornaroad.jpg?_=1771278602,274
-122.05598,37.885948,TVF23 -- I-680 : S Main Avenue,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvf23i680smainavenue/tvf23i680smainavenue.jpg?_=1771278602,191
-122.064471,37.893032,TV200 -- I-680 : Olympic Blvd Off Ramp,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv200i680olympicblvdofframp/tv200i680olympicblvdofframp.jpg?_=1771278602,170
-122.05631,37.950758,TV818 -- I-680 : North Of Monument Blvd,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv818i680northofmonumentblvd/tv818i680northofmonumentblvd.jpg?_=1771278602,55
-122.116604,38.031182,TV828 -- I-680 : New Bridge Before CMS,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv828i680newbridgebeforecms/tv828i680newbridgebeforecms.jpg?_=1771278602,86
-122.11668,38.035331,TV791 -- I-680 : New Bridge Incline,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv791i680newbridgeincline/tv791i680newbridgeincline.jpg?_=1771278602,23
-122.116678,38.03533,TV796 -- I-680 : Old Bridge Touch Down,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv796i680oldbridgetouchdown/tv796i680oldbridgetouchdown.jpg?_=1771278602,23
-122.120911,38.037884,TV795 -- I-680 : Old Bridge Midspan,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv795i680oldbridgemidspan/tv795i680oldbridgemidspan.jpg?_=1771278602,1
-122.119568,38.040283,TV792 -- I-680 : Benicia Martinez Skyway,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv792i680beniciamartinezskyway/tv792i680beniciamartinezskyway.jpg?_=1771278602,1
-122.12255,38.044107,TV793 -- I-680 : South of I-780,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv793i680southofi780/tv793i680southofi780.jpg?_=1771278602,1
-122.127062,38.045392,TV800 -- I-680 : Old Bridge Skyway,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv800i680oldbridgeskyway/tv800i680oldbridgeskyway.jpg?_=1771278602,1
-122.129687,38.05054,TV794 -- I-780 : Flyover Ramp To I-680,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv794i780flyoverramptoi680/tv794i780flyoverramptoi680.jpg?_=1771278602,168
-122.129688,38.050542,TV801 -- I-680 : Old Bridge Entrance,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv801i680oldbridgeentrance/tv801i680oldbridgeentrance.jpg?_=1771278602,168
-122.138023,38.215994,TV813 -- I-80 : AT JCT 680,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv813i80atjct680/tv813i80atjct680.jpg?_=1771278602,43
-122.138641,38.049966,TV815 -- I-780 : I-680 Split,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv815i780i680split/tv815i780i680split.jpg?_=1771278602,185
-121.940118,37.319965,TVC48 -- I-880 : SR-17 / I-280,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvc48i880sr17i280/tvc48i880sr17i280.jpg?_=1771278602,139
-121.91254,37.41526,TVC59 -- I-880 : Great Mall Parkway,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvc59i880greatmallparkway/tvc59i880greatmallparkway.jpg?_=1771278602,27
-121.967868,37.508077,TVB05 -- I-880 : Auto Mall Parkway,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvb05i880automallparkway/tvb05i880automallparkway.jpg?_=1771278602,25
-122.061779,37.599048,TVB15 -- I-880 : Alvarado Niles,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvb15i880alvaradoniles/tvb15i880alvaradoniles.jpg?_=1771278602,24
-122.08827,37.636521,TV707 -- I-880 : Eldrige Avenue Pedestrian Overcross,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv707i880eldrigeavenuepedestrianovercross/tv707i880eldrigeavenuepedestrianovercross.jpg?_=1771278602,43
-122.094898,37.645829,TV704 -- I-880 : AT JCT-92,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tv704i880atjct92/tv704i880atjct92.jpg?_=1771278602,45
-122.244892,37.785716,TVB26 -- I-880 : 16th Avenue Overcross,https://cwwp2.dot.ca.gov/data/d4/cctv/image/tvb26i88016thavenueovercross/tvb26i88016thavenueovercross.jpg?_=1771278602,14
